name,followers,popularity,genres,image_url,external_url
The Blaze,264092,65,"['electronica', 'french indie pop', 'french indietronica', 'new french touch', 'tropical house']",https://i.scdn.co/image/433be6d33c2b9a5b0150e29ce540e51864109b7c,https://open.spotify.com/artist/1Dt1UKLtrJIW1xxRBejjos
Her,124650,57,"['french indie pop', 'french indietronica', 'indie soul', 'new french touch', 'rennes indie']",https://i.scdn.co/image/7b7e2ff738b168a54706cdedf3f93014b8438e2d,https://open.spotify.com/artist/1T2WeXEi0XlZiPpjjDAY0L
Claydee,21877,50,[],https://i.scdn.co/image/f00c0293c9bcd76622900ed578c19bb36b84aed5,https://open.spotify.com/artist/2rcsCDLsJw6erBukvjEsrP
Christian Löffler,159646,63,"['electronica', 'hamburg electronic', 'microhouse', 'minimal techno', 'new french touch', 'organic electronic', 'pop ambient']",https://i.scdn.co/image/2ebea3bf6013ac3c4a55cdbc7761599374b59887,https://open.spotify.com/artist/3tSvlEzeDnVbQJBTkIA6nO
Kazy Lambist,70304,61,"['french indie pop', 'french indietronica', 'indie soul', 'new french touch', 'tropical house']",https://i.scdn.co/image/42ff476ff72947e8536ae1d325732862034aaa67,https://open.spotify.com/artist/41Ue54Vb6iWx2dcdRCM6oH
PLÜM,13883,57,"['new french touch', 'tropical house']",https://i.scdn.co/image/cb39fbe0977359388850d4477acd1a25af4d05fa,https://open.spotify.com/artist/4NTnwCK3RqTBH7TFIQrkfL
Broken Back,83851,60,"['deep tropical house', 'french indie pop', 'new french touch', 'tropical house']",https://i.scdn.co/image/1bcc5f791dae27bf27e50dc425986592a47326e7,https://open.spotify.com/artist/4nx8ehrFiCOmWgebUKshDV
Shallou,150557,69,"['electropop', 'indie poptimism', 'new french touch', 'tropical house', 'vapor soul']",https://i.scdn.co/image/aacf0347beb165040b3a342aae9ee9e9220e24f2,https://open.spotify.com/artist/7C3Cbtr2PkH2l4tOGhtCsk
Ghostly Kisses,52501,53,['vapor soul'],https://i.scdn.co/image/5560ff624cfd50a1b34d1bdb2ab42da51ab286f5,https://open.spotify.com/artist/7EkzQPP0cgt2qCnXUg6PHj
Monetary Justice,128,38,[],https://i.scdn.co/image/9e4e023bd82bb19bc42074411547815a5fd38868,https://open.spotify.com/artist/4aj1K6Uv8hICdFswLBuGlx
Divided States,167,24,[],https://i.scdn.co/image/f4b18c7f771d83543b33123c0c7cb95b125404f4,https://open.spotify.com/artist/7GwuJH280jSFYQwDWFgwhI
Nights Of Ren,165,11,[],https://i.scdn.co/image/b0508bffffcf89bf848525f88062f816a2ae4511,https://open.spotify.com/artist/0LgXVAcB8MVlwuJJhCxZFk
Alex Lustig,24545,54,"['new french touch', 'vapor soul', 'vapor twitch']",https://i.scdn.co/image/163a459bfc5982d5454fd9c55adc96cc9db3bfb3,https://open.spotify.com/artist/5oLxJrktO7kOEJANS6nkZB
