song_name,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Beast of Oblivion,4:52,18.0,3.0,https://open.spotify.com/track/3iy4s2X2SKl0dUPv2sewTW,https://p.scdn.co/mp3-preview/68e8070ed9851e30731a418d5b81cd70b7011c47?cid=2490920ce5574a1a9b97a3e366c39dd3,Dark Lights of Delirium,2018-08-18,9.0,https://i.scdn.co/image/ab67616d00001e0283aa6293be8fb653eaed8bc5,https://open.spotify.com/album/0Vrq3djLOTycudgWyuOibF,Sōlborn,https://open.spotify.com/artist/6OZxe9BMfBya7y1PkoZl0h
Himmelsrand,2:33,49.0,4.0,https://open.spotify.com/track/7ldJhE5mB9ukNh3OjuX85T,https://p.scdn.co/mp3-preview/dc0ba3ce4325eee90ace22de8502556aa9d3a430?cid=2490920ce5574a1a9b97a3e366c39dd3,Waldschrein,2013-08-09,5.0,https://i.scdn.co/image/ab67616d00001e0239af9a0f9ce131e3e9c92388,https://open.spotify.com/album/0sorMRVSUovc4VAEkPCCWD,Equilibrium,https://open.spotify.com/artist/5KvkOKroKLz202ioXfGWR2
Karma,5:10,41.0,6.0,https://open.spotify.com/track/3txTmJ7Hu8DSOy6RTzSKnV,https://p.scdn.co/mp3-preview/92bc21006889fa25c971dd649ac9f6754e94135a?cid=2490920ce5574a1a9b97a3e366c39dd3,Karma,2001-07-19,13.0,https://i.scdn.co/image/ab67616d00001e02fce4f69ac6649d8bfb408228,https://open.spotify.com/album/38ME21jLMmxESrK1GFmk6k,Kamelot,https://open.spotify.com/artist/7gTbq5nTZGQIUgjEGXQpOS
The Human Paradox,4:22,48.0,1.0,https://open.spotify.com/track/5aTzDzHFJom3lMA8QFv6PE,https://p.scdn.co/mp3-preview/347453c5eafcacf5af6acc35da4bfec008465485?cid=2490920ce5574a1a9b97a3e366c39dd3,Titanic Mass,2016-04-15,13.0,https://i.scdn.co/image/ab67616d00001e02a22e875e473322c7c7ccd53c,https://open.spotify.com/album/6dWip7Y2FVEPTrioXKlgbO,Dynazty,https://open.spotify.com/artist/5deRBvKxJssHVa9n6B7tWV
Lost in Forever,4:48,38.0,1.0,https://open.spotify.com/track/0NS3Lon2aNCcIzl7jf2GuF,https://p.scdn.co/mp3-preview/5efa4aa1366657360121b2e183c5e201ed39a9c7?cid=2490920ce5574a1a9b97a3e366c39dd3,Lost in Forever (Tour Edition),2019-06-07,17.0,https://i.scdn.co/image/ab67616d00001e02052235be1f0f0deba057a480,https://open.spotify.com/album/2rXXUN9fHQPQIFoC6X02dq,Beyond The Black,https://open.spotify.com/artist/6swnqiL41Bd4gO2fnAXXrf
The Bard's Song - In the Forest - Remastered 2007,3:09,58.0,7.0,https://open.spotify.com/track/7xPGvZaG9W7UOrCgEwbONe,https://p.scdn.co/mp3-preview/472a627f56332569078ddea7f20bb8990b845e1e?cid=2490920ce5574a1a9b97a3e366c39dd3,Somewhere Far Beyond (Remastered 2007),2017-09-19,15.0,https://i.scdn.co/image/ab67616d00001e02e8c8f9410e7fe5fc25910fc2,https://open.spotify.com/album/4oruHZSLyTDKPNY2VQIlCS,Blind Guardian,https://open.spotify.com/artist/7jxJ25p0pPjk0MStloN6o6
Forever and One (Neverland),3:54,55.0,5.0,https://open.spotify.com/track/0B6qYQS41EcbC66r7c4DBB,https://p.scdn.co/mp3-preview/ad02c0e706616c5615edfdf4322189a6982d9bfb?cid=2490920ce5574a1a9b97a3e366c39dd3,The Time of the Oath,1996-02-29,20.0,https://i.scdn.co/image/ab67616d00001e023f76bb87b836986c30f14ff4,https://open.spotify.com/album/5hx4UkhFj4gaUA0mjNr9D4,Helloween,https://open.spotify.com/artist/4pQN0GB0fNEEOfQCaWotsY
Ekeino To Tipota,3:34,36.0,4.0,https://open.spotify.com/track/0glfTuUIhuNzNofc0p9b1x,https://p.scdn.co/mp3-preview/c063efec449dbadda483c01c986ce5966b70c965?cid=2490920ce5574a1a9b97a3e366c39dd3,Adyto,2019-03-13,12.0,https://i.scdn.co/image/ab67616d00001e02ad1bef56770866092570e2ef,https://open.spotify.com/album/2ZYRap1o9GuuxOXwY1FHev,Anser,https://open.spotify.com/artist/3peCLl6eMLh8lJyRUt4jc8
Rising Tide,5:28,35.0,2.0,https://open.spotify.com/track/76BnKXeTKVishfp3cachG8,https://p.scdn.co/mp3-preview/68dcbc94a91c009e3ac134530ab2779b4bc0c6d4?cid=2490920ce5574a1a9b97a3e366c39dd3,Above the Sky,2019-06-07,12.0,https://i.scdn.co/image/ab67616d00001e02c097a06bab3b8045b498e28c,https://open.spotify.com/album/21Ddhc4WxWEWaRZbnQiOeS,Majestica,https://open.spotify.com/artist/52lkxAYfC9ypaPJ2EB22ki
The Frontiersman,9:26,10.0,4.0,https://open.spotify.com/track/43LTBUA8nPfm7awbfoLlRY,https://p.scdn.co/mp3-preview/8750b80b2bd8f42ca97122912958ecc8b8eba709?cid=2490920ce5574a1a9b97a3e366c39dd3,The Valiant Fire,2015-03-27,9.0,https://i.scdn.co/image/ab67616d00001e028141ef92836a71e74e44847f,https://open.spotify.com/album/6OjCmfAeNBPt4LZt33MSBY,Damnation Angels,https://open.spotify.com/artist/2eEhQPfMLCsfp86DtyMH2D
Starbreathe,6:04,1.0,7.0,https://open.spotify.com/track/0d4djcbgvUDfZL36z9lC3U,https://p.scdn.co/mp3-preview/7654c0d16f262b1865c97a42c95d1bc13defc3f6?cid=2490920ce5574a1a9b97a3e366c39dd3,Dark Lights of Delirium,2018-08-18,9.0,https://i.scdn.co/image/ab67616d00001e0283aa6293be8fb653eaed8bc5,https://open.spotify.com/album/0Vrq3djLOTycudgWyuOibF,Sōlborn,https://open.spotify.com/artist/6OZxe9BMfBya7y1PkoZl0h
Scene Eight: The Spirit Carries On,6:38,54.0,11.0,https://open.spotify.com/track/7ycz6sgZWp4wvF53BZVTjE,https://p.scdn.co/mp3-preview/9f1d6e71c04eb70a7a93c7ad09ec3b9671225b9d?cid=2490920ce5574a1a9b97a3e366c39dd3,"Metropolis, Pt. 2: Scenes from a Memory",1999-01-01,12.0,https://i.scdn.co/image/ab67616d00001e02dbb83b10ff18df1213b76ac5,https://open.spotify.com/album/1QZi8laY96nhaeGSklvN4D,Dream Theater,https://open.spotify.com/artist/2aaLAng2L2aWD2FClzwiep
Hearts on Fire,3:51,62.0,2.0,https://open.spotify.com/track/0eV3PB3T0OxW4feG1DlOjQ,https://p.scdn.co/mp3-preview/6bb57fa117d04489b514cb89166f4fd9f0d7a47e?cid=2490920ce5574a1a9b97a3e366c39dd3,Crimson Thunder,2002-10-28,12.0,https://i.scdn.co/image/ab67616d00001e02bceefa541bb181ec0b8d32e4,https://open.spotify.com/album/2uehY2zRsh0h6ZmJt8LLQi,HammerFall,https://open.spotify.com/artist/2o18h28enlHxj887tATc58
If It Bleeds We Can Kill It,4:32,37.0,1.0,https://open.spotify.com/track/3BsT7xB5kUsCDrmkBvkYVF,https://p.scdn.co/mp3-preview/c4819f3c2dd038faacff494070bae2cdcad3ee9a?cid=2490920ce5574a1a9b97a3e366c39dd3,If It Bleeds We Can Kill It,2018-09-14,1.0,https://i.scdn.co/image/ab67616d00001e02e665b3af8bec4e66915e5351,https://open.spotify.com/album/4EMsdw57tvF5Y2MPREXU4O,Dragony,https://open.spotify.com/artist/4ZGFYwFpBWxq6FxqilvRJT
I Am the Abyss,8:50,40.0,1.0,https://open.spotify.com/track/3Op2bVsGwXrHxWs7XhR5bX,https://p.scdn.co/mp3-preview/b506f9e7cb161139fc17d3668f812de3c9d7fd5b?cid=2490920ce5574a1a9b97a3e366c39dd3,Emergence,2014-02-28,9.0,https://i.scdn.co/image/ab67616d00001e027581230e7e5f78fb8489ef91,https://open.spotify.com/album/1NfBFQ6fMQ7VukwFYQuS4I,Shylmagoghnar,https://open.spotify.com/artist/0sfWl1dWLgEtMy9oFnNoDA
Eagle Fly Free,5:08,54.0,2.0,https://open.spotify.com/track/3aJymuSkVjznisc20MND55,https://p.scdn.co/mp3-preview/0484f827c51b04c7fa52fdd74cb1e3f70f1566f3?cid=2490920ce5574a1a9b97a3e366c39dd3,"Keeper of the Seven Keys, Pt. II (Expanded Edition)",1988,15.0,https://i.scdn.co/image/ab67616d00001e023ab4dc4b31ad6870b455ac80,https://open.spotify.com/album/0C00ibrtAGw59osJUg5qOO,Helloween,https://open.spotify.com/artist/4pQN0GB0fNEEOfQCaWotsY
Earth,3:01,42.0,4.0,https://open.spotify.com/track/1eRuo0cdRSqJClg7G6ZjdT,https://p.scdn.co/mp3-preview/fd4c0e19730cc4a67bfb06f2b089ca0e4424f75a?cid=2490920ce5574a1a9b97a3e366c39dd3,Gladiator - Music From The Motion Picture,2000-01-01,35.0,https://i.scdn.co/image/ab67616d00001e025e26ee959941f78ce85ac080,https://open.spotify.com/album/1yqkE2BoMZaQRABJRJT2HZ,The Lyndhurst Orchestra,https://open.spotify.com/artist/6djeIA7Gl9v9gvnpRc1eIF
Lunar Fantasy,4:12,2.0,1.0,https://open.spotify.com/track/2jq0oPC9XewR59CvEYpMoJ,https://p.scdn.co/mp3-preview/df629c26e6c98859d32792bae57ade31de59b5c0?cid=2490920ce5574a1a9b97a3e366c39dd3,Lunar Fantasy,2019-10-27,1.0,https://i.scdn.co/image/ab67616d00001e020ba704e2365c3ca5321aabec,https://open.spotify.com/album/69hbPPQfZW7TNm2l7ZND7i,Sōlborn,https://open.spotify.com/artist/6OZxe9BMfBya7y1PkoZl0h
Wings of Madness,5:51,26.0,1.0,https://open.spotify.com/track/3grQiRfMVcH8hhWbJwhTDE,https://p.scdn.co/mp3-preview/fefabe01b6344c384d540f51a8854638e197c10e?cid=2490920ce5574a1a9b97a3e366c39dd3,War of Ages,2013-03-22,12.0,https://i.scdn.co/image/ab67616d00001e022b146ac49b2120ef22b1d05b,https://open.spotify.com/album/3u1uN67E4yun4pIWLoTRgg,Serenity,https://open.spotify.com/artist/3cdasOCLRe8dKjzjowtzNW
"Rum, Women, Victory",4:16,41.0,1.0,https://open.spotify.com/track/5YcB0wui6lsi7q9M5WAjkv,https://p.scdn.co/mp3-preview/cc8c6b8d2890b5faf6ae0fe099179da3da4f7c05?cid=2490920ce5574a1a9b97a3e366c39dd3,"Rum, Women, Victory",2020-05-06,1.0,https://i.scdn.co/image/ab67616d00001e0258fbb7fae75b4b6c83d77888,https://open.spotify.com/album/2HCtts8fM8KyfFYWh2kneR,Ensiferum,https://open.spotify.com/artist/0krXCIkthz13P8o0v2tksH
Shout,3:58,46.0,4.0,https://open.spotify.com/track/2GtIcy01Jy17wmNyFoB7IT,https://p.scdn.co/mp3-preview/d8d22e901c0a1d6b52f9eeffcf553f9c90b0ad36?cid=2490920ce5574a1a9b97a3e366c39dd3,Scandroid (Deluxe Edition),2016-11-11,27.0,https://i.scdn.co/image/ab67616d00001e02f6948d082dec9a2435df6b03,https://open.spotify.com/album/4ooMCtNgb73ygLxEud8ihF,Scandroid,https://open.spotify.com/artist/27qG899eLldfpYtPr3S3NJ
Some Day Soon,4:53,29.0,5.0,https://open.spotify.com/track/0zxtp9x4mUurrcxZTZXPSg,https://p.scdn.co/mp3-preview/848e95fcc3dedb3fe45c1da164c72a1199592697?cid=2490920ce5574a1a9b97a3e366c39dd3,The Zeramin Game,2020-09-18,12.0,https://i.scdn.co/image/ab67616d00001e0216443946225db2e8da5356be,https://open.spotify.com/album/1FvmXuMR7kFiRzaGVgogik,Memories Of Old,https://open.spotify.com/artist/3jwxNFNe7BHnFTas8X2cGS
The Mountain,4:24,47.0,1.0,https://open.spotify.com/track/5TxotO7jpRFwG1dR1suT7G,https://p.scdn.co/mp3-preview/5828efd88f1adbd650f220f6885e5bf48c137fc4?cid=2490920ce5574a1a9b97a3e366c39dd3,GUNSHIP,2015-07-24,13.0,https://i.scdn.co/image/ab67616d00001e02ff61b32d8807c35e7dd09aa7,https://open.spotify.com/album/03Rl4TjvJVdR2nBUupV7Wf,Gunship,https://open.spotify.com/artist/3PALZKWkpwjRvBsRmhlVSS
Nightcall,4:17,59.0,8.0,https://open.spotify.com/track/73bDvrmSBh2fr53tLDH9oA,https://p.scdn.co/mp3-preview/6cf1b47d13ed1f912494a707fe7cee4d1ba91484?cid=2490920ce5574a1a9b97a3e366c39dd3,OutRun,2013-01-01,13.0,https://i.scdn.co/image/ab67616d00001e021c08bca073e89ae32c68ffaa,https://open.spotify.com/album/3bRM4GQgoFjBRRzhp87Ugb,Kavinsky,https://open.spotify.com/artist/0UF7XLthtbSF2Eur7559oV
Crimson Bow and Arrow,5:42,50.0,1.0,https://open.spotify.com/track/31XLeIFY68pll9LNu1IkXV,https://p.scdn.co/mp3-preview/d9906148455c65cbc31423f1827bb128c4f97727?cid=2490920ce5574a1a9b97a3e366c39dd3,Epica vs. Attack on Titan Songs,2018-07-20,8.0,https://i.scdn.co/image/ab67616d00001e020cca043a845cf671adcab58b,https://open.spotify.com/album/56nnXtBQCyeSTWpVkjDQM3,Epica,https://open.spotify.com/artist/5HA5aLY3jJV7eimXWkRBBp
True Believer,3:28,43.0,8.0,https://open.spotify.com/track/2SY45aKTUdG1YgjPtk2bQI,https://p.scdn.co/mp3-preview/fc887da43766a89437e785ca87c343cb34464d12?cid=2490920ce5574a1a9b97a3e366c39dd3,From Hell with Love,2019-02-08,13.0,https://i.scdn.co/image/ab67616d00001e024959170cc823eeaba14d1430,https://open.spotify.com/album/3aT1PLgA6MomsX7MMlNRHr,Beast In Black,https://open.spotify.com/artist/0rEuaTPLMhlViNCJrg3NEH
