name,followers,popularity,genres,image_url,external_url
ISIS,104148.0,44.0,"['alternative metal', 'atmospheric post-metal', 'atmospheric sludge', 'drone metal', 'post-doom metal', 'post-metal', 'post-rock', 'sludge metal', 'stoner metal']",https://i.scdn.co/image/b064e3c3ac7e435d960b204dd3b5ee4b14397e46,https://open.spotify.com/artist/2vsXeWGC8rILp3rpSN2Fyk
Drums Are For Parades,1171.0,5.0,"['belgian stoner rock', 'ghent indie']",https://i.scdn.co/image/ab67616d00001e0200d641044d39fcd4956ef7ed,https://open.spotify.com/artist/5Py9D7NPEt8HhERfcOl2w7
Midwife,3717.0,27.0,['experimental guitar'],https://i.scdn.co/image/7eb4c34625aa0ff69aa7a5099167a33f236989d7,https://open.spotify.com/artist/5vjIHa1u3TnOlDvVDR9qQa
Pixies,1689521.0,73.0,"['alternative rock', 'art rock', 'boston rock', 'modern rock', 'permanent wave', 'rock']",https://i.scdn.co/image/a4b080920a9053b87543a45447642645a887ec17,https://open.spotify.com/artist/6zvul52xwTWzilBZl6BUbT
Nirvana,11469443.0,84.0,"['alternative rock', 'grunge', 'permanent wave', 'rock']",https://i.scdn.co/image/a4e10b79a642e9891383448cbf37d7266a6883d6,https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh
Knut,3526.0,13.0,"['mathcore', 'post-metal', 'sludge metal', 'sludgecore']",https://i.scdn.co/image/ab67616d00001e0293bc50adddf6adb0affb18b6,https://open.spotify.com/artist/3obp4XiSFdx8FcWTBXpZ9O
Colour Haze,68093.0,44.0,"['german stoner rock', 'neo-psychedelic', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock']",https://i.scdn.co/image/ab67616d00001e02c9b05526dba5e4d1f27d8309,https://open.spotify.com/artist/5UzFfn3lNMWSm4PHCzBDi8
1000mods,68278.0,47.0,"['greek metal', 'greek psychedelic rock', 'greek rock', 'instrumental stoner rock', 'modern blues rock', 'psychedelic doom', 'retro metal', 'space rock', 'stoner metal', 'stoner rock']",https://i.scdn.co/image/7a6ea9ac83640afefb996085f48ea4e1cd10cadd,https://open.spotify.com/artist/7EgAHTw2PMP7a1tAEtue89
Kylesa,69268.0,42.0,"['doom metal', 'double drumming', 'drone metal', 'gaian doom', 'post-doom metal', 'progressive sludge', 'psychedelic doom', 'sludge metal', 'stoner metal', 'stoner rock']",https://i.scdn.co/image/6b74855ffb2b466578cd98c8d33a628be624d6eb,https://open.spotify.com/artist/7mO0JGOATH8fVHvgCdZsXh
Sonic Youth,698245.0,64.0,"['alternative rock', 'art rock', 'blues rock', 'dance rock', 'indie rock', 'modern alternative rock', 'modern rock', 'new wave', 'noise pop', 'noise rock', 'post-punk', 'punk', 'rock']",https://i.scdn.co/image/a6f14050fe0b0e188d23298efffd3ff06511e99c,https://open.spotify.com/artist/5UqTO8smerMvxHYA5xsXb6
Bauhaus,407381.0,57.0,"['alternative rock', 'dance rock', 'dark wave', 'gothic rock', 'new wave', 'post-punk', 'uk post-punk']",https://i.scdn.co/image/7cfcb4df12bb3a2442e240e06cf901859b1046ea,https://open.spotify.com/artist/5N5tQ9Dx1h8Od7aRmGj7Fi
Quicksand,43628.0,40.0,"['alternative metal', 'emo', 'emo punk', 'grunge', 'hardcore', 'melodic hardcore', 'nyhc', 'post-hardcore']",https://i.scdn.co/image/aff2458d313e214eecbdb5bf7916340c46cfcb8c,https://open.spotify.com/artist/1GDjwZ2zwNZizuNJPmH3mE
Break My Fucking Sky,5155.0,28.0,['russian post-rock'],https://i.scdn.co/image/47492a0be12c4175b2e65bd7289a4c87b2a55758,https://open.spotify.com/artist/3mFTiX7WrhpcmoJLghp54A
Boy Harsher,114436.0,55.0,"['dark post-punk', 'grave wave', 'western mass indie']",https://i.scdn.co/image/b5bf112baee665e78c59c0b73ad75c3ef032d0aa,https://open.spotify.com/artist/4iom7VVRU6AHRIu1JUXpLG
