name,followers,popularity,genres,image_url,external_url
Busdriver,71575,48,"['abstract hip hop', 'alternative hip hop']",https://i.scdn.co/image/c341d9d45644597bec789170c1dd628f6fee2caf,https://open.spotify.com/artist/43SXnO2N4X024u3l9MfvXD
Sole,11914,31,"['abstract hip hop', 'conscious hip hop', 'maine hip hop', 'political hip hop']",https://i.scdn.co/image/48f78fa18a08280f4ae58f2fb6fdcf9fb6931598,https://open.spotify.com/artist/7JfsqT3StNdmVbK7vM4xgh
Doomtree,47089,40,"['abstract hip hop', 'minnesota hip hop', 'underground rap']",https://i.scdn.co/image/b4a3f3c6bde31647c6e2b3a0ae0c1e4388004d69,https://open.spotify.com/artist/2VdhtgJVCayzvFtnq98XJn
Hail Mary Mallon,41289,42,"['abstract hip hop', 'alternative hip hop', 'minnesota hip hop', 'underground rap']",https://i.scdn.co/image/b95dbc5c37b87df92337f6136b1e8400ae4a6c7f,https://open.spotify.com/artist/7EKqpEerzxJ1rOu1gRNMJa
Non Prophets,10767,24,"['abstract hip hop', 'underground rap']",https://i.scdn.co/image/ab67616d00001e02513c90c9e875c02f1d0c55cc,https://open.spotify.com/artist/4t6PdzsfCfNUNc7WykOiyF
Bleubird,2519,14,['abstract hip hop'],https://i.scdn.co/image/1af228ffddda7fcc35e2e0c61860d8f872217f6c,https://open.spotify.com/artist/1SXhYpaUVlcBQiAihU8tHb
Bike For Three!,3193,12,['abstract hip hop'],https://i.scdn.co/image/ab67616d00001e0219fe29426cb638b3386e8de8,https://open.spotify.com/artist/6k8xdNOc16U5ECOMDue2BI
Dark Time Sunshine,11107,34,"['abstract hip hop', 'seattle hip hop', 'underground rap']",https://i.scdn.co/image/ab67616d00001e02ca4bfeff08d9d6d5e76738c0,https://open.spotify.com/artist/5cfC9eCiLaXJJFqJRnj0gW
Four Fists,8952,36,"['abstract hip hop', 'minnesota hip hop']",https://i.scdn.co/image/4a7d442f4456415d027018f74ccea00680a48ae4,https://open.spotify.com/artist/21Gcs1QTxaZxwNJls2OZs7
Dem Atlas,30838,44,"['abstract hip hop', 'minnesota hip hop', 'underground rap']",https://i.scdn.co/image/bf10cdfd7975c9d2a012ec0862c3d786978f5969,https://open.spotify.com/artist/2ttC18RelZhUEjhJhJXSbJ
Themselves,8610,22,['abstract hip hop'],https://i.scdn.co/image/ab67616d00001e022be98bb1d81adb0f2297b71e,https://open.spotify.com/artist/6uHx3RnWXOe5xq5DBj8BN3
Eyedea,27266,34,"['abstract hip hop', 'battle rap', 'conscious hip hop', 'minnesota hip hop', 'underground rap']",https://i.scdn.co/image/ab67616d00001e02bc40bb333b1bc85c12ae3266,https://open.spotify.com/artist/1AgWsZON0joqldki9fG6bn
Cult Of Luna,82550,44,"['atmospheric sludge', 'drone metal', 'post-doom metal', 'post-metal', 'post-rock', 'progressive sludge', 'slayer', 'sludge metal', 'swedish doom metal', 'swedish progressive metal']",https://i.scdn.co/image/1249995c076b71e75f9a98ee459c6602e6acfcec,https://open.spotify.com/artist/7E7fJJpdVgr1F3pfAfRtHe
Dirge,4847,16,"['atmospheric post-metal', 'atmospheric sludge', 'french metal', 'post-metal']",https://i.scdn.co/image/2957c796dc83cc3d463379a5dd78b41aefc3392c,https://open.spotify.com/artist/0E7tXygM8Wu7xFYOXi2hQ2
Steak Number Eight,10324,30,"['atmospheric sludge', 'belgian metal', 'belgian rock']",https://i.scdn.co/image/78e62f9152573546b7c93c2a90a19e699481be4c,https://open.spotify.com/artist/5IhRC86twNb6XePyW4i05E
Obscure Sphinx,11916,26,"['atmospheric post-metal', 'avant-garde metal', 'polish metal', 'post-metal', 'sludgecore']",https://i.scdn.co/image/ea31bccbe976f1e38035d12cb66d4dbb7058afec,https://open.spotify.com/artist/0VaACj4wMJWji3wRiHrByq
Steve Von Till,8307,27,"['dark jazz', 'drone metal', 'melancholia', 'post-doom metal', 'post-metal']",https://i.scdn.co/image/fded494b4f291acbe789d544dd9064419a069c22,https://open.spotify.com/artist/5fNDnhWMhASuxf6grQzdsJ
Light Bearer,6402,15,"['atmospheric sludge', 'neo-crust', 'uk post-metal']",https://i.scdn.co/image/ab67616d00001e0255bdde34bc7d1fd81c47c5ba,https://open.spotify.com/artist/5JXIFAL3L6AFM9IGeTWh4Y
Sumac,25429,30,"['atmospheric sludge', 'drone metal', 'gaian doom', 'post-doom metal', 'post-metal', 'sludge metal', 'vancouver metal']",https://i.scdn.co/image/ab6772690000dd220d41a292f36a1e9644d67d0b,https://open.spotify.com/artist/51yGpqOaCT6TlLzV3LefDV
Grails,29961,37,"['dark jazz', 'drone metal', 'instrumental rock', 'post-rock', 'space rock']",https://i.scdn.co/image/842815b217eeb8675882061ec6dfa26392881d93,https://open.spotify.com/artist/3VdjlG06JkVAnZ19TR7ZHZ
